ComplexID	Name	GeneList
8221	LATS1-PCBP2-SAV1-STK3-STK4 complex	9113, 6789, 6788, 5094, 60485
8222	LATS1-PCBP1-SAV1-STK3-STK4 complex	9113, 6789, 6788, 5093, 60485
8223	RIL-TRIP6-PTP-BL complex	8572, 5783, 7205
8224	PRKCD-PDPK1-PRG2 complex	5170, 5553, 5580
8225	PRKCZ-PDPK1-PRG2 complex	5170, 5553, 5590
8226	PEAK1-PPP1CA-SHC1 complex	6464, 5499, 79834
8227	PEAK1-PPP1CC-SHC1 complex	6464, 5501, 79834
8228	BDKRB2-GNAQ-PECAM1 complex	5175, 624, 2776
8229	CDH5-KDR-PECAM1 complex	5175, 1003, 3791
8230	PELI1-SMAD6 complex	4091, 57162
8233	CLDN1-ESAM-OCLN-PECAM1 complex	9076, 5175, 4950, 90952
8234	ESR1-PELP1-SRC complex	2099, 6714, 27043
8236	PPIH-PRPF3-PRPF4 complex	9128, 9129, 10465
8237	XAF1-XIAP complex	331, 54739
8238	PTEN-PP1MA-SMAD2-SMAD3 complex	5494, 5728, 4088, 4087
8239	PPIE-AQR-XAB2-ISY1-ZNF830 complex	9716, 91603, 56949, 57461, 10450
8240	BIRC5-XIAP complex	332, 331
8241	PPIH-PRPF4 complex	9128, 10465
8242	PPIH-PRPf18 complex	10465, 8559
8244	PPP1CA-PNUTS-TOX4-WDR82 complex	9878, 5499, 80335, 5514
8245	PPP1CB-PNUTS-TOX4-WDR82 complex	9878, 5500, 80335, 5514
8246	PPP1CC-PNUTS-TOX4-WDR82 complex	9878, 5501, 80335, 5514
8247	EIF2S1-NCK1-PPP1CA-PPP1R15B complex	1965, 4690, 5499, None
8248	RPA1-RPA2-RPA3-XPA complex	6118, 7507, 6117, 6119
8249	CETN2-RAD23B-XPC complex	1069, 5887, 7508
8250	CETN2-RAD23A-XPC complex	1069, 5886, 7508
8251	RAN-RANBP3-XPO1 complex	7514, 5901, 8498
8252	RAN-XPO4 complex	5901, 64328
8253	DCTN1-OSBPL1A-RAB7A-RILP complex	7879, 1639, 83547, 114876
8254	RAN-XPO5 complex	5901, 57510
8255	DNAJB12-DNAJB14-HSPA8-SGTA complex	6449, 3312, 79982, 54788
8256	DNAJB12-DNAJB14 complex	79982, 54788
8257	RAN-XPO6 complex	5901, 23214
8258	RAN-XPO7 complex	5901, 23039
8259	RAN-XPOT complex	11260, 5901
8260	IPO4-RAN complex	5901, 79711
8261	IPO5-RAN complex	3843, 5901
8262	IPO7-RAN complex	10527, 5901
8263	IPO11-RAN complex	5901, 51194
8264	IPO13-RAN complex	9670, 5901
8266	PPP3CB-PPP3R1 complex	5532, 5534
8267	DNAJB14-HSPA1-HSPH8-SGTA complex	6449, 3312, 79982, 10808
8268	PPP3CC-PPP3R1 complex	5533, 5534
8270	CCNK-CDK13 complex	8812, 8621
8271	CCNK-CDK12 complex	8812, 51755
8272	RAB8A-TNPO1 ciliary transport complex	4218, 3842
8273	CTLH complex	10296, 25852, 25852, 79018, 10048, 80232, 64795, 54994, 4289
8274	IPO9-RAN complex	5901, 55705
8275	IPO8-RAN complex	10526, 5901
8276	IPO7-KPNB1 complex	10527, 3837
8277	TC45-p65 complex	5771, 5970
8278	ASAP1-RAB11A-RAB11FIP3 complex	9727, 8766, 50807
8280	AIM2 PANoptosome complex	9447, 4210, 834, 8772, 8737, 841, 81030, 29108, 11035
8281	CASP8-FLIP(L) complex	8837, 841
8282	GUCY2D-RD3 complex	3000, 343035
8286	TNFR1-signaling complex I, membrane-bound	7132, 7186, 329, 8737, 8717
8288	Pro-death complex II, cytosolic	7186, 8772, 329, 8737, 841, 8717
8290	RAN-TNPO3 complex	5901, 23534
8293	RAN-TNPO1 complex	5901, 3842
8294	PANoptosome	8772, 8737, 841, 114548, 81030, 29108, 11035
8296	RIPK3-ZBP1 complex	81030, 11035
8299	RAN-RANBP1 complex	5902, 5901
8300	RAN-RANBP1-RCC1 complex	1104, 5902, 5901
8301	AIPL1 chaperone complex	3320, 3303, 3312, 23746
8302	FADDosome complex, TRAIL-R induced	8772, 8737, 841
8303	GRIN1-GRIN2b-PPR7	2902, 2904, 80758
8305	PP6 holoenzyme	5537, 23243, 9701, 3476, 55291, 91526, 283373, 22870
8306	Ragulator complex	55004, 8649, 28956
8307	Ragulator-Rag complex	10325, 55004, 58528, 8649, 28956
8308	PCGF5\u2013RING1B\u2013UBE2D3 complex	648, 7323, 6045
8309	BRCA2-PALB2-RAD51-RAD51C-XRCC3 complex	5889, 7517, 675, 5888, 79728
8310	mTORC1-PRAS40 complex	2475, 57521, 84335, 64223
8311	NHEJ1-XRCC4 complex	7518, 79840
8313	PPP4C-PPP4R1 complex	5531, 9989
8314	PPP4C-PPP4R2-PPP4R3B complex	5531, 57223, 151987
8315	PPP4C-PPP4R2-PPP4R3A complex	5531, 55671, 151987
8316	PPP4C-PPP4R4 complex	5531, 57718
8317	AKT1-CDC37-CDK4-HSPA1A-HSP90AA1-NR3C1-PPP5C-RAF1-TSC1-TSC2 complex	5894, 2908, 3320, 3303, 1019, 207, 7249, 5536, 11140, 7248
8318	HSP90AA1-TSC1-TSC2 complex	3320, 7249, 7248
8319	PPP6C-TRIM14-WHIP complex	5537, 9830, 56897
8320	ANKRD28-PPP6C-PPP6R1 complex	5537, 23243, 22870
8321	ANKRD44-PPP6C-PPP6R1 complex	5537, 91526, 22870
8322	ANKRD28-PPP6C-PPP6R3 complex	5537, 23243, 55291
8323	ANKRD52-PPP6C-PPP6R1 complex	5537, 283373, 22870
8324	Ragulator complex	10542, 389541, 55004, 8649, 28956
8325	Ragulator-Rag complex	10542, 389541, 55004, 10670, 64121, 8649, 28956
8326	CRX-NR2E3 complex	1406, 10002
8327	mTORC2 complex (PROTOR1)	2475, 55615, 253260, 79109, 64223
8328	mTORC2 complex (PROTOR2)	2475, 79899, 253260, 79109, 64223
8329	IL15RA-TGFBR2 complex	7048, 3601
8330	KLRC1-KLRD1 complex	3821, 3824
8331	DLD-NFE2L1-RAN complex	1738, 5901, 4779
8332	AR-DTX3L-PARP9 complex	367, 83666, 151636
8333	DNMT1-UHRF1-USP7 complex	1786, 7874, 29128
8335	GNAI1-GNB1-GNGT1-NTS-NTSR1 complex	4923, 4922, 2782, 2770, 2792
8336	CAV1-OCLN-PDCD6IP complex	857, 4950, 10015
8337	GSK3B-SRPK1-WNK1 complex	2932, 6732, 65125
8338	KEAP1-NRF2 complex	9817, 4780
8339	ADCYAP1-GNAS-GNB1-GNGT1-VIPR1 complex	116, 7433, 2782, 2778, 2792
8340	TTT complex	9675, 80185, 9894
8341	RUVBL1-RUVBL2-DKC1 complex	1736, 10856, 8607
8342	RUVBL1-RUVBL2-TERT complex	7015, 10856, 8607
8343	SMG1 complex	55181, 23049, 56006
8344	RUVBL1-RUVBL2 complex	10856, 8607
8345	DHFR-SHMT1-TYMS complex	1719, 7298, 6470
8346	DRD2-GNAI1 complex	1813, 2770
8347	NOL11-UTP4-WDR43 complex	23160, 84916, 25926
8348	AP1G1-LZTFL1-TFRC complex	164, 7037, 54585
8349	EGLN3-PKM complex	5315, 112399
8350	GPN1-GPN3 complex	11321, 51184
8351	ANXA2-MMP2-WFDC2 complex	302, 4313, 10406
8352	SMAD3-SMAD4-SKIL complex	6498, 4088, 4089
8353	RAB24-RAB27A-RILP complex	5873, 53917, 83547
8354	RHOH-CTNND1 complex	1500, 399
8355	AP2-PICALM adaptor complex	160, 163, 8301, 1173
8356	LTO1-YAE1 complex	220064, 57002
8357	DNAJB1-HSPA4-HSPA8 complex	3312, 3337, 3308
8358	MDM2-RSL1D1-TP53 complex	26156, 7157, 4193
8359	SMN1-TIMM50a complex	None, 92609
8360	E2F5-RBL1-TFDP1 complex	5933, 7027, 1875
8367	PAIP1-YBX2 complex	10605, 51087
8369	Spliceosome, C complex	22794, 5356, 9716, 51362, 23020, 10286, 25949, 6629, 6627, 6628, 9775, 8896, 4116, 6635, 6636, 6637, 6632, 6633, 6634, 9360, 22938, 9343, 10594, 9785, 23398, 988, 55702, 51340, 57703, 56949, 55696, 54883, 51503, 57461, 27339, 10450, 23524, 51645, 9939
8370	Spliceosome, pre-B complex	9128, 9129, 23451, 23020, 24148, 51691, 6629, 6627, 6628, 4809, 6635, 6636, 6637, 27258, 11157, 6632, 6633, 6634, 10907, 10946, 10992, 9343, 23450, 10262, 8175, 10291, 10713, 10594, 84844, 26121, 9410, 9416, 83443, 51690, 57819, 51639, 23658, 25804
8371	Spliceosome, B complex	9128, 9092, 9129, 10465, 23451, 11193, 23020, 24148, 51691, 6629, 6627, 6628, 4236, 4809, 6635, 6636, 6637, 27258, 11157, 6632, 6633, 6634, 10907, 10946, 10992, 9343, 23450, 10262, 8175, 10291, 55234, 10594, 84844, 84950, 26121, 9410, 153527, 59286, 51690, 57819, 51639, 23658, 25804
8372	Spliceosome, A complex	55082, 10915, 23350, 1665, 9092, 10236, 9129, 5356, 7756, 9184, 27336, 10492, 10084, 55660, 23451, 23020, 10286, 22826, 10285, 24148, 10421, 3183, 6629, 6625, 6626, 6631, 3178, 6627, 3312, 6628, 1655, 3181, 11338, 2521, 27316, 58517, 220988, 22916, 10181, 3190, 5499, 6635, 6636, 6637, 6632, 6633, 6634, 6434, 4904, 6428, 8241, 3192, 7307, 6427, 6426, 6429, 1660, 4686, 10946, 3608, 3609, 5511, 8683, 6430, 6431, 10992, 1153, 9584, 9343, 10921, 5093, 23450, 10262, 8175, 10291, 7536, 1994, 6432, 10594, 9879, 84844, 124245, 11325, 10523, 57794, None, 10250, 57805, 55109, 56259, 5546, 10521, 84991, 988, 3182, 79002, 83714, 11100, 9416, 83443, 51593, 5411, 25956, 51503, 29115, 22827, 22985, 27339, 23524, 728642, 51729, 51639, 29105
8375	PRC1.1a complex	6015, 23429, 6045, 84759
8376	PRC1.1b complex	6015, 10138, 6045, 84759
8377	PRC1.1c complex	6500, 6015, 63035, 54880, 23429, 84678, 7874, 6045, 84759
8378	PRC1.1d complex	6500, 6015, 63035, 54880, 10138, 84678, 7874, 6045, 84759
8379	PRC1.2a complex	7703, 6015, 23429, 6045
8380	PRC1.2b complex	7703, 6015, 10138, 6045
8381	PRC1.2c complex	8535, 7703, 1911, 6015, 84733, 1912, 80012, 22955, 6045, 57332, 6322
8382	PRC1.3a complex	1459, 1460, 1457, 6015, 10336, 23429, 26053, 6045, 64319, 57666
8383	PRC1.3b complex	1459, 1460, 1457, 6015, 10336, 10138, 26053, 6045, 64319, 57666
8384	PRC1.4a complex	648, 6015, 23429, 6045
8385	PRC1.4b complex	648, 6015, 10138, 6045
8386	PRC1.4c complex	8535, 23466, 648, 1911, 6015, 84733, 1912, 80012, 22955, 6045, 57332
8387	PRC1.5a complex	1459, 1460, 1457, 6015, 84333, 23429, 26053, 6045, 64319, 57666
8388	PRC1.5c	1459, 1460, 1457, 6015, 84333, 10138, 26053, 6045, 64319, 57666
8389	PRC1.6a complex	1876, 4149, 11091, 6015, 11335, 3065, 7027, 23269, 23429, 3066, 83746, 6045, 84108
8390	PRC1.6b complex	1876, 4149, 11091, 6015, 11335, 3065, 7027, 23269, 10138, 3066, 83746, 6045, 84108
8391	Spliceosome, E complex	10212, 8289, 8487, 23350, 1665, 9128, 9092, 10236, 9129, 10465, 27336, 11051, 10492, 55660, 27288, 23451, 23020, 10286, 22826, 24148, 57466, 51747, 86, 3183, 6629, 6625, 6626, 6631, 3178, 6627, 6628, 3191, 1655, 3181, 11338, 6594, 3187, 2521, 23517, 58517, 6595, 6597, 4670, 22916, 3185, 50628, 3190, 6635, 6636, 6637, 6632, 6633, 6634, 4904, 6428, 8241, 3192, 7307, 6427, 9295, 6426, 6429, 1660, 4686, 29894, 6598, 6433, 10946, 10949, 6430, 6431, 10992, 7919, 3184, 9584, 1108, 9733, 9343, 5093, 5094, 23450, 10262, 8175, 10291, 7536, 6432, 11052, None, 10713, 345651, 196528, 55596, 10594, 9879, 84844, 55193, 10189, 10523, 79869, 57492, 6601, 25929, 26121, 140890, 79833, 10521, 6599, 8570, 6605, 9410, 6602, 84991, 10929, 79171, 9416, 51593, 57680, 54960, 11218, 22827, 27339, 23524, 10856, 8607, 51631, 51639, 11171, 25804, 10179
8393	GNB5-GPR158-RGS7 complex	10681, 6000, 57512
8394	GNB5-GPR158-RGS6 complex	10681, 9628, 57512
8395	GNB5-RGS7-RGS7BP complex	10681, 6000, 401190
8396	GNB5-GPR179-RGS6 complex	10681, 9628, 440435
8397	GNB5-GPR179-RGS7 complex	10681, 6000, 440435
8398	GNB5-GPR179-RGS9 complex	10681, 8787, 440435
8399	GNB5-GPR179-RGS11 complex	10681, 8786, 440435
8402	MAP3K7-TAB2 complex	6885, 23118
8403	NAIP-CASP9 complex	842, 4671
8405	GID/CTLH ubiquitin E3 ligase complex	51646, 57610, 10296, 25852, 79018, 10048, 80232, 64795, 54994, 4289
8406	GID/CTLH ubiquitin E3 ligase complex	51646, 57610, 10296, 25852, 79018, 64777, 10048, 80232, 54994, 4289
8407	TCTEX1 Ca2+ channel complex	773, 6993, 774
8408	CSK-HSP90AA1-HSPA8 complex	3320, 3312, 1445
8409	CSNK1A1-CSNK1E-NR3C2 complex	4306, 1452, 102800317
8410	MAGEA3-MAGEC2-TRIM28 complex	4102, 10155, 51438
8411	CA9-MYCBPAP complex	768, 84073
8412	CDC42-FCHSD2-WASL complex	8976, 9873, 998
8414	DOT1L-MLLT10 complex	8028, 84444
8415	MTERF4-NSUN4 complex	130916, 387338
8416	HFE-HJV-TFR2 complex	3077, 148738, 7036
8417	SOX9-TRAP complex	9282, 9862, 10001, 892, 6662, 5469, 81857, 9968, 9440, 9969, 9967, 10025
8418	LY96-TLR4 complex	7099, 23643
8419	MAGEA2-TRIM28 complex	266740, 10155
8420	Cohesin complex, incomplete (USP13, SMC3, STAG2)	10735, 8975, 9126
8421	LPS receptor complex	7099, 929, 23643
8424	MAGEA3-TRIM28 complex	4102, 10155
8425	MAGEA6-TRIM28 complex	4105, 10155
8426	MAGEC2-TRIM28 complex	10155, 51438
8427	MAGED1-PJA1 complex	64219, 9500
8428	MAGEF1-NSMCE1 complex	197370, 64110
8429	NSMCE1-NSMCE3 complex	197370, 56160
8430	NSMCE3-PJA1 complex	64219, 56160
8431	MAGEL2-TRIM27 complex	5987, 54551
8432	CD36-TLR4-TLR6 complex	7099, 948, 10333
8435	TLR3 signaling complex	7098, 6885, 23118, 7189
8438	IRAK1-TOLLIP complex, unstimulated	3654, 54472
8439	IL1R1-IL1RAP-IRAK1-MYD88-TOLLIP complex	3554, 3654, 4615, 54472, 3556
8441	CCR4-NOT-TOB1 complex	23019, 4849, 10140, 9125, 246175, 25904, 4848, 29883
8442	AR-MAGEA11 complex	367, 4110
8445	CBL-EGFR-VAV2 complex	1956, 867, 7410
8446	ASXL1-BAP1 complex	171023, 8314
8447	ASXL2-BAP1 complex	55252, 8314
8448	CUL3-KBTBD6 complex	8452, 89890
8449	CUL3-KBTBD7 complex	8452, 84078
8450	AP-3-KIF3A-RAB4A-RBSN complex	8943, 5867, 1176, 64145, 11127
8452	SBNO1-TEAD4-YAP1 complex	55206, 10413, 7004
8453	NOTCH1-RBPJ-SBNO1 complex	55206, 4851, 3516
8454	SMC5-SMC6 heterodimer	23137, 79677
8455	EP300-TP53 complex	7157, 2033
8456	ALYREF-DDX39B-SARNP complex	84324, 7919, 10189
8457	AREX complex	10212, 84324
8458	TANK-USP10-ZC3H12A complex	9100, 80149, 10010
8460	HNRNPL-SETD2 complex	3191, 29072
8463	BRISC complex	79184, 23172, 29086, 9577
8465	ESR1-MAGEA2-TP53 complex	2099, 7157, 266740
8466	DAAM1-INTU-NPHP4 complex	261734, 27152, 23002
8467	E2F1-MAGEA11-SKP2 complex	4110, 1869, 6502
8468	DNAJB9-DNAJC10-TMEM67 complex	91147, 54431, 4189
8469	ELL-ICE1-ICE2-ZC3H8 complex	8178, 79664, 84524, 23379
8470	Distal appendage	80184, 9738, 26005, 4957, 22832, 79598, 85302, 132320, 84902, 22897, 25776, 51134
8473	NMNAT1-RRP8-SIRT1 complex	23378, 23411, 64802
8474	METTL3-METTL14 complex	56339, 57721
8476	DRG1-ZC3H15 complex	55854, 4733
8477	DRG2-RWDD1 complex	1819, 51389
8484	IL-2Rgamma/IL-7R receptor-IL-7 complex	3574, 3575, 3561
8489	TFG-TRAF3 complex	7187, 10342
8490	MAVS-TRAF3-TBK1-TFG complex	7187, 57506, 10342, 29110
8492	EYA4-SIX3 complex	6496, 2070
8494	TCF4-ZIC2 complex	7546, 6925
8495	CUL2-ZER1 complex	8453, 10444
8497	ZFAND2B complex	7917, 7415, 55666, 130617, 7353, 23197, 79139
8499	IL-2Rgamma/IL-21R receptor-IL-21 complex	3561, 59067, 50615
8502	CDON-PTCH1 complex	5727, 50937
8504	BOC-CDON complex	50937, 91653
8508	CEP78-DCAF1-DYRK2-UBR5 complex	51366, 84131, 8445, 9730
8509	CEP19-CEP350-CEP43-RABL2B complex	11116, 9857, 84984, 11158
8510	CUL2-PTCH1-TCEB1-TCEB2-ZYG11B complex	8453, 5727, 6921, 6923, 79699
8513	ATRX-SETDB1-TRIM28-ZNF274 complex	546, 10155, 9869, 10782
8514	PDE6D-RPGR complex	5147, 6103
8515	INPP5E-RPGR complex	6103, 56623
8516	RPGR-RPGRIP1L complex	23322, 6103
8518	ABCD4-LMBRD1 complex	5826, 55788
8520	Cone photoreceptor cyclic nucleotide-gated channel	1261, 54714
8521	IL-12RB1/IL-23R receptor-IL-23 complex	3593, 3594, 149233, 51561
8523	TBK1-TRAF3 complex	7187, 29110
8525	PBX1-PBXIP1 complex	5087, 57326
8526	PBX2-TLX1 complex	3195, 5089
8527	HOXB7-PBX2 complex	3217, 5089
8528	PLK4-TENT5C complex	10733, 54855
8529	PLK4-STIL complex	10733, 6491
8530	STING1-TBK1-TRAF3 complex	7187, 340061, 29110
8533	SNARE complex (SNAP23, STX4, VAMP8)	8773, 6810, 8673
8535	ANKRD1-IRF3 complex	3661, 27063
8536	ANKRD1-NFKB1 complex	4790, 27063
8537	ISGF3 complex	6772, 6773, 10379
8540	TANK-TBK1-TRAF3 complex	7187, 10010, 29110
8541	IKBKE-TBK1 complex	9641, 29110
8542	TANK-TRAF3 complex	7187, 10010
8543	Centriolar subdistal appendage	3796, 1639, 4957, 9859, 145508, 11064, 51199
8544	TANK-TBK1-IRF3 complex	3661, 10010, 29110
8546	ITGA4-ITGB7 complex	3676, 3695
8547	IKBKE-TANK-TBK1-TRAF3 complex	7187, 9641, 10010, 29110
8548	ITGA3-ITGB5 complex	3693, 3675
8549	ITGA3-ITGB4 complex	3691, 3675
8550	DDX58-MAP3K14-MAVS complex	23586, 57506, 9020
8551	DDX58-MAVS complex	23586, 57506
8552	IFI16-H2B-BRCA1 complex	672, 3428, 128312
8553	IFI16-BRCA1 complex	79184, 3428
8554	CALM1-CCP110-CETN2 complex	9738, 801, 1069
8555	TIM22 core complex (AGK, TIMM22, TIMM29), mitochondrial	55750, 90580, 29928
8556	Small TIM chaperone complex (TIMM9, TIMM10, TIMM10B), mitochondrial	26519, 26515, 26520
8557	TIM22 holo-complex (AGK, TIMM9, TIMM10, TIMM10B, TIMM22, TIMM29), mitochondrial	26519, 55750, 90580, 29928, 26515, 26520
8559	TIM23(motor) subcomplex (DNAJC19, PAM16), mitochondrial	131118, 51025
8560	Pericentrin complex	5116, 8100, 5311, 90410, 55081
8561	TNFR1 signaling complex, TNF-induced	3551, 1147, 6885, 27429, 7124, 7132, 7128, 7186, 330, 329, 8737, 9641, 10318, 8717, 79155, 10010, 55072, 10616, 81858, 1540, 23118, 29110, 9825, 8517
8562	LUBAC-SPATA2-CYLD complex	55072, 10616, 81858, 1540, 9825
8563	COA3-HSPA9-TIMM44-TIM23(sort) complex, mitochondrial	100287932, 10469, 3313, 140823, 92609, 10440, 29090, 28958
8564	IKBKG-MAVS-TBK1 complex	57506, 29110, 8517
8565	IKBKE-IRF3-TANK-TBK1 complex	9641, 3661, 10010, 29110
8566	TIM23(sort) complex (ROMO1, TIMM17A, TIMM21, TIMM23, TIMM50), mitochondrial	100287932, 140823, 92609, 10440, 29090
8567	TAK1-TAB1-TAB3 complex	6885, 10454, 257397
8568	MAVS-TRADD complex	8717, 57506
8569	MITRAC complex, mitochondrial	4512, 4513, 4514, 1345, 1327, 9377, 6834, 1355, 152100, 84987, 29090, 55744, 51241, 28958
8570	FADD-MAVS-RIPK1 complex	8772, 8737, 57506
8571	Outer dynein arm complex 2	1767, 64446, 1770, 27019
8572	Amyloid-beta protein 40-42 oligomeric complex	351, 351
8573	TANK-TRADD-TRAF3 complex	7187, 8717, 10010
8574	IRF7-MYD88 complex	3665, 4615
8575	IRAK4-MYD88 complex	4615, 51135
8576	NDC80-ZW10-ZWINT complex	10403, 9183, 11130
8577	NBAS-RINT1-ZW10-ZWILCH complex	51594, 9183, 60561, 55055
8578	RAB3IP-TRAPP II complex	27095, 79090, 6399, 7109, 122553, 126003, 55262, 83696, 117177, 51693, 51399, 58485
8579	Metaxin complex (MTX1, MTX2), mitochondrial	10651, 4580
8580	DDX3-IKBKE-IRF3 complex	1654, 9641, 3661
8581	IKBKE-MAVS-TRAF3 complex	7187, 9641, 57506
8582	DDX58-TRIM25-YWHAE complex	23586, 7531, 7706
8583	CYLD-DDX58-SDC4 complex	23586, 6385, 1540
8584	SWSAP1-ZSWIM7 complex	125150, 126074
8585	MICOS subcomplex (APOO, IMMT), mitochondrial	10989, 79135
8586	ILF3-RAN-XPO5-ZNF346 complex	5901, 3609, 57510, 23567
8587	Mitofilin complex, mitochondrial	10651, 4580, 10989, 84303, 55735, 54927, 25813
8588	DDX58-MAVS-STING1 complex	23586, 57506, 340061
8589	IRF7-MYD88-TRAF6 complex	3665, 4615, 7189
8590	MIA complex (AIFM1, CHCHD4), mitochondrial	9131, 131474
8591	CTBP2-FOXP3-HDAC1 complex	1488, 3065, 50943
8593	NLRP1 inflammasome	834, 22861, 29108
8594	DMXL1-ROGDI-WDR7 complex	79641, 1657, 23335
8595	DMXL2-ROGDI-WDR7 complex	23312, 79641, 23335
8596	EIF4E2-GIGYF2-ZNF598 complex	9470, 26058, 90850
8597	KPNB1-SMN1-SNUPN-ZRP1 complex	8882, 10073, 3837, None
8600	MIA complex (CHCHD4, GFER), mitochondrial	2671, 131474
8601	DYRK1B-RANBP9 complex	10048, 9149
8602	ENTR1-GIT1-PTPN13 complex	5783, 10807, 28964
8605	IFN-lambda receptor-IFN-lambda1 complex	3588, 282618, 163702
8607	CXCR4-GDF5-HSPA8-HSP90AA1 complex	3320, 3312, 8200, 7852
8608	CD274-RAB11A-TRAPPC4 complex	8766, 29126, 51399
8611	SUG1-NLRC4-CASP8 complex	5705, 841, 58484
8612	NLRP3 inflammasome	834, 114548, 29108
8613	TRAPP III complex	80006, 27095, 79090, 6399, 60684, 122553, 126003, 51112, 51693, 51399, 22878, 58485
8614	CD36-TLR2-TLR6 complex	7097, 948, 10333
8615	TLR2-TLR6 complex	7097, 10333
8616	SRI complex	55717, 64149
8617	RP105-MD1 complex	9450, 4064
8619	TICAM1-TLR3 complex	7098, 148022
8620	IL1R1-IL1RAP-IRAK2 complex	3656, 3554, 3556
8621	IL1R1-IL1RAP-IRAK1-MYD88 complex	3554, 3654, 4615, 3556
8622	Apoptosis- and splicing-associated protein complex (SAP18, RNPS1, Acinus-L)	10284, 10921, 22985
8623	Rixosome	79707, 27043, 57418, 26168, 23195, 54881, 81887
8624	TIRAP-TRAF6 complex	114609, 7189
8625	RAB11a-RAB11FIP2-TICAM1-TICAM2 complex	8766, 22841, None, 148022
8626	RAB11A-RAB11FIP1-SLAMF1 complex	8766, 6504, 80223
8627	CD44-ERBB2-GRB2-VAV2 complex	2064, 960, 7410, 2885
8628	RAB11A-RAB11FIP2-SLAMF1 complex	8766, 6504, 22841
8629	RAB11A-RAB11FIP5-SLAMF1 complex	8766, 6504, 26056
8630	VPS34-VPS15-BECLIN1-SLAMF1 complex	6504, 8678, 5289, 30849
8632	VPS34-VPS15-BECLIN1-UVRAG-SLAMF1 complex	6504, 8678, 5289, 30849, 7405
8634	mTRAPP II complex	27095, 79090, 6399, 7109, 122553, 126003, 83696, 51693, 51399, 58485
8635	mTRAPP III complex	80006, 27095, 79090, 6399, 60684, 122553, 126003, 51112, 51693, 51399, 22878, 58485
8639	PRLR heterodimer complex, long/short form (LF/S1b)	5618, 5618
8640	PRLR homodimer complex, short form (S1a)	5618
8641	PRLR homodimer complex, short form (S1b)	5618
8642	CDC37-HSP90AA1-MAPK1-MAPK3-MAPK11 complex	3320, 5595, 5594, 5600, 11140
8643	ABCB11-CHMP5 complex	8647, 51510
8644	DTNBP1 (splice variant 1A)-PRKDC-XRCC5-XRCC6 complex	2547, 7520, 5591, 84062
8645	PTPN6-VAV1 complex	7409, 5777
8647	GRB2-PTPN6-SOS1 complex	5777, 2885, 6654
8649	GRB2-MED28-NF2 complex	4771, 2885, 80306
8650	GOLGA7-ZDHHC9 complex	51125, 51114
8651	GOLGA7-ZDHHC5 complex	51125, 25921
8652	GOLGA7B-ZDHHC5 complex	401647, 25921
8654	GRB2-p36/p38-PLCG1-SOS1-ZAP70 complex	5335, 7535, 2885, 6654
8655	MyD88-SYK-TLR4 complex	7099, 6850, 4615
8656	IRAK1-MYD88-SYK-TLR4 complex	7099, 6850, 3654, 4615
8657	TRAPP  II-kalirin complex	8997, 7109, 83696, 51399
8658	ATG2B-TRAPPC11-WDR45 complex	60684, 55102, 11152
8659	COP I-TRAPP II-RAB18 complex	27095, 6399, 7109, 122553, 83696, 22931, 22820
8660	APP-TIMM23-TOMM40 supercomplex, mitochondrial	100287932, 10452, 351
8661	HNRNPD (p42)-PIN1 complex	5300, 3184
8662	HNRNPD (p40)-PIN1 complex	5300, 3184
8663	HNRNPD (p37)-PIN1 complex	5300, 3184
8664	KPNA2-NUP50 complex	3838, 10762
8665	KPNA2-NUP50 complex	3838, 10762
8666	KPNA4-KPNB1 complex	3840, , 3837
8667	KPNA3-KPNB1 complex	None, 3837
8668	KPNA1-KPNB1 complex	3836, 3837
8669	KPNA6-KPNB1 complex	23633, , 3837
8670	CSE1L-KPNA4-RAN complex	3840, , 1434, 5901
8671	CSE1L-KPNA3-RAN complex	None, 1434, 5901
8672	CSE1L-KPNA1-RAN complex	3836, 1434, 5901
8673	CSE1L-KPNA6-RAN complex	23633, , 1434, 5901
8674	Nuclear pore complex	11097, 9631, None, None, 23636, , 9972, , 5903, 4928, 6396, 57122, 8480, , 23279, 2733, 23511, , 53371, , 9688, 348995, 79023, 129401, , 23225, , 55746, 25909, , None, 81929, 9883, , 4927, , 55706, , 9818, , 79902, None, 10762, 
8675	MIB subcomplex (MTX2, MTX3, SAMM50), mitochondrial	10651, None, 25813
8676	MIB subcomplex (DNAJC11, MTX1), mitochondrial	4580, 55735
8677	TLR3-associated signaling complex	7098, 8837, 8837, 8772, 8737, 841, 148022
8678	TLR3 death-signaling complex	7098, 8837, 8772, 8737, 841, 148022, 843
8679	TLR3-DISC complex, atypical	7098, 8772, 8737, 841, 148022
8681	IKBKG-MAVS-TRAF2 complex	7186, 57506, 8517
8682	DDX3X-IKBKE-MAVS-TRAF3 complex	1654, 7187, 9641, 57506
8683	HCN2-HCN4 complex	610, , 10021, 
8684	HCN1-HCN3 complex	348980, , 57657, 
8685	HCN1-HCN4 complex	348980, , 10021, 
8686	HCN3-HCN4 complex	57657, , 10021, 
8691	PRKN-TOMM40 subcomplex, mitochondrial	5071, 10452
8692	PRKN-TOMM70 subcomplex, mitochondrial	5071, 9868
8693	DDX58-MAVS-TRIM31 complex	23586, 57506, 11074
8694	IKBKE-MAVS-TBK1 complex	9641, 57506, 29110
